expedition,accession,family,genus,species_epithet,locality,date,latitude,longitude,elevation,county,location,locality_habitat,plant_description,RNA,historical,Photo notes,HUH,NYBG,KIB,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE753,Orobanchaceae,Pedicularis,davidii,151,7/20/2019,"31°56'7"" N","102°38'36"" E",3210,-,"On S209 between Shuajingsi and Sanjiazhai, east of Barkam.",Wet mossy pine forest.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE754,Orobanchaceae,Pedicularis,decora,151,7/20/2019,"31°56'7"" N","102°38'36"" E",3210,-,"On S209 between Shuajingsi and Sanjiazhai, east of Barkam.",Wet mossy pine forest.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE755,Orobanchaceae,Pedicularis,rex,151,7/20/2019,"31°56'7"" N","102°38'36"" E",3210,-,"On S209 between Shuajingsi and Sanjiazhai, east of Barkam.",Wet mossy pine forest.,red,,,,1,0,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE756,Orobanchaceae,Pedicularis,petitmenginii,151,7/20/2019,"31°56'7"" N","102°38'36"" E",3210,-,"On S209 between Shuajingsi and Sanjiazhai, east of Barkam.",Wet mossy pine forest.,-,,1997; historical site 55,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE757,Orobanchaceae,Pedicularis,lineata,151,7/20/2019,"31°56'7"" N","102°38'36"" E",3210,-,"On S209 between Shuajingsi and Sanjiazhai, east of Barkam.",Wet mossy pine forest.,-,,1997; historical site 55,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE758,Orobanchaceae,Pedicularis,torta,151,7/20/2019,"31°56'7"" N","102°38'36"" E",3210,-,"On S209 between Shuajingsi and Sanjiazhai, east of Barkam.",Wet mossy pine forest.,"yellow fl, red galea",,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE759,Orobanchaceae,Pedicularis,macrosiphon,151,7/20/2019,"31°56'7"" N","102°38'36"" E",3210,-,"On S209 between Shuajingsi and Sanjiazhai, east of Barkam.",Wet mossy pine forest.,-,,,,1,2,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE760,Orobanchaceae,Pedicularis,kansuensis,152,7/20/2019,"31°50'52"" N","102°38'20"" E",3261,-,On G317 on West side of Zhegushan Tunnel.,Gravelly roadside near mossy forest.,pink,,,,1,2,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE761,Orobanchaceae,Pedicularis,macrosiphon,152,7/20/2019,"31°50'52"" N","102°38'20"" E",3261,-,On G317 on West side of Zhegushan Tunnel.,Gravelly roadside near mossy forest.,-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE762,Orobanchaceae,Pedicularis,kansuensis,153,7/20/2019,"31°49'53"" N","102°41'0"" E",3324,-,On G317 on East side of Zhegushan Tunnel. Near entrance of Zhegu Mountain nature park.,Gravelly roadside near mossy forest.,pink,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE763,Orobanchaceae,Pedicularis,fetisowii,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE764,Orobanchaceae,Pedicularis,torta,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",purple,44,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE765,Orobanchaceae,Pedicularis,anas,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",yellow,43,1997,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE766,Orobanchaceae,Pedicularis,lineata,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.","purple fl., hairy stem, calyx, leaves, orangish roots",,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE767,Orobanchaceae,Pedicularis,metaszetschuanica,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",-,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE768,Orobanchaceae,Pedicularis,davidii,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",-,,1997,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE769,Orobanchaceae,Pedicularis,semitorta,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",yellow,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE770,Orobanchaceae,Pedicularis,lasiophrys,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",-,,1997,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE771,Orobanchaceae,Pedicularis,binaria,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",?,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE772,Papaveraceae,Corydalis,spp.,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.","scree slope plant, purple flowers long pedicels",,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE773,Papaveraceae,Corydalis,spp.,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",white mutant of DE772,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE774,Papaveraceae,Corydalis,spp.,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",light blue flowers,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE775,Papaveraceae,Corydalis,spp.,154,7/20/2019,"31°51'10"" N","102°40'21.7"" E",4133,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak. At the high ridge pass.,"High alpine meadow, Rhododendron thicket, and scree slopes.",yellow flowers,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE776,Orobanchaceae,Pedicularis,rex,155,7/20/2019,"31°51'49.5"" N","102°42'57"" E",3841,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak.,Scattered meadows and conifer forest.,red,,,,1,1,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE777,Orobanchaceae,Pedicularis,semitorta,155,7/20/2019,"31°51'49.5"" N","102°42'57"" E",3841,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak.,Scattered meadows and conifer forest.,yellow,,,,1,2,1,,,,,,,,,,,,
"2019 Eaton, McKenzie, Meek, Jin",DE778,Orobanchaceae,Pedicularis,cyathophylla,155,7/20/2019,"31°51'49.5"" N","102°42'57"" E",3841,-,Road over Zhegushan Tunnel in the Zhegushan nature reserve that leads to the peak.,Scattered meadows and conifer forest.,-,,,,1,1,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
